prolific_ID,id,time,timeperiod,age,above35,gender,genderfemale,gendermale,genderother,ethnicity,ethnicityasian,ethnicityblack,ethnicityother,ethnicitywhite,ethnicityall,educationcategory,education,educationcollege,educationless,educationmore,educationall,income,incomecontribution,incomecontribution50,workingtimedaysweek,workingtimehoursday,workingtimetotal,workingfulltime,workingtimeminwk,commutingtime,sourcesnaturallight,sourcesviewsnature,sourcesartificiallights,sourcesnaturalmaterials,sourcesindoorplants,sourcesdecor,wbattention,wbcreativity,wbproductivity,wbmotivation,wbfear,wbstress,wbpain,wbconnectedness,wbsocial,wbsleep,wbactivity,wbhealthy,wbconservation,activitiescount,timenaturedaysweek,timenaturehoursday,timenaturetotalmin,timenatureabove120,timenatureabove240,timenaturepercentile,timenaturecategorical120to240,timenaturecategorical240ormore,timenaturecategoricallessthan120,backyardgardentimepercentage,backyardgardenminutes,backyardgardentimepercentile,backyardgardentimemajority,publictimepercentage,publictimeminutes,publictimemajority,adherance,selfreportedcreativity,stressunexpected,stresscontrol,stressnervous,stressconfident,stressyourway,stresscope,stressirritations,stressontop,stressangered,stressdifficulties,stressmean,stresssum,stresstotalhigh,stresstotallow,stresstotalmoderate,stresssumall,stresssummodhigh,acutestress,acutestress50,acutestressmajority,anxietyfearful1,anxietyanxious1,anxietyworriesoverwhelmed1,anxietyfocused1,anxietynervous1,anxietyuneasy1,anxietytense1,anxietyrawsum1,anxietyTscore,anxietyTscoreSE,anxietyinterpretation,anxietyslight,anxietymild,anxietymoderate,anxietysevere,anxietymean1,anxietymodsevere,anxietyhelp1,anxietymean,selfnature,activitiescycling,activitiesgardening,activitieswalkinghiking,activitiesrunning,activitiescamping,activitieshuntingfishing,activitiesgames,activitiesoutdoorworkout,activitiesoutdoorrelax,activitiesother,activitiesgreenspace,activitiesactive,activitiespassive,activitiesconsumptive,surroundings,surroundingsother,surroundingsrural,surroundingssuburban,surroundingsurban,surroundingsall,surroundingsnonrural,surroundingsruralvsurban,surroundingssuburbanvsrural,timenatureearlymorning,timenaturemidmorning,timenatureearlyafternoon,timenaturelateafternoon,timenatureearlyevening,timenaturenight,naturehomena,naturehomeother,naturehomeprivateyard,naturehomepatiodeck,naturehomesharedconcrete,naturehomesharedyard,naturehomeroofspace,naturehomeyardany,naturehomegreen,naturehomeall,piextraversion,piagreeableness,piconscientiousness,piemotional,piopenness,pownership,propertyownershipother,propertyownershipown,propertyownershiprent,propertyownershipcategory,propertydescription,propertydescriptionaptcondo,propertydescriptionattached,propertydescriptiondetachedmultifamily,propertydescriptiondetachedsinglefamily,propertydescriptionmobile,propertycategory,industry,industryagriculture,industryarts,industrybroadcasting,industryconstruction,industryeducation,industryfinance,industrygovernment,industryhealth,industryhotel,industryinformation,industrylegal,industrymanufacturing,industrymilitary,industryother,industryprocessing,industrypublishing,industryreal,industryreligious,industryretail,industryscientific,industrysoftware,industrytelecommunications,industrytransportation,industryutilities,industrywholesale,moved,movedno,movedyes,changejob,changejobno,changejobyes,sip,sipdontknow,sipno,sipyes,adherence,homelocation,worklocation
567dd32b4f0ef30006dbb718,131,1,pc,53,1,Female,1,0,0,Black,0,1,0,0,3,More,7,0,0,1,3,6,10,0,5,9,45,1,2700,60,1,1,2,3,0,2,4,3,5,4,1,2,1,3,3,3,2,3,4,1,2,3,360,1,1,0.6821345708,0,1,0,0,0,0.1041666667,0,100,360,1,4,3,1,2,0,2,3,1,2,2,1,2,1.6,16,0,0,1,2,1,0,0,0,1,1,1,1,1,1,1,7,36.3,5.4,0,1,0,0,0,1,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Rural,0,1,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,2,2,1.5,6,2,4.5,Own,0,1,0,1,Attached,0,1,0,0,0,4,Education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,0,0,1,4,28403,28610
5e4b0189cdf5a6011838a6a2,132,1,pc,38,1,Male,0,1,0,White,0,0,0,1,1,Less,5,0,1,0,1,8,90,1,5,9,45,1,2700,90,4,2,4,4,4,0,5,4,4,4,1,3,1,5,5,4,4,4,3,6,4,3,720,1,1,0.9083526682,0,1,0,65,468,0.8553240741,1,35,252,0,4,4,2,1,2,1,2,0,1,1,3,0,1.3,13,0,1,0,1,0,1,0,0,2,2,1,1,3,2,2,13,51.3,2.3,0,1,0,0,0,1.857142857,0,3,1,5,1,1,1,0,1,0,1,0,1,0,1,1,1,0,Suburban,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,6,4,6,3,6,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,No,0,1,0,4,7762,7865
5ea434a104834a3d5ab8b0b7,133,1,pc,45,1,Female,1,0,0,White,0,0,0,1,1,Less,3,0,1,0,1,6,90,1,5,7,35,1,2100,35,2,2,1,4,0,0,5,5,5,5,1,3,1,4,4,3,5,4,2,3,5,1,300,1,1,0.5777262181,0,1,0,50,150,0.7511574074,1,50,150,1,4,2,2,1,4,2,3,0,2,3,3,0,2,20,0,0,1,2,1,3,1,1,1,5,2,2,4,3,2,19,58.8,2.2,1,0,1,0,0,2.714285714,0,4,1.875,4,0,0,1,0,0,0,0,1,1,0,0,1,1,0,Urban,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,3,5,7,4.5,5.5,Rent,0,0,1,2,Detached_single-family,0,0,0,1,0,1,Construction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,No,0,1,0,4,33714,33714
59ffb939517dfb00013dadda,134,1,pc,33,0,Male,0,1,0,White,0,0,0,1,1,College,6,1,0,0,2,4,100,1,5,9,45,1,2700,60,4,1,4,0,0,2,3,3,4,3,3,3,1,4,4,3,4,4,4,8,5,1,300,1,1,0.5777262181,0,1,0,50,150,0.7511574074,1,50,150,1,3,1,3,4,4,4,4,4,3,3,4,4,3.7,37,1,0,0,3,1,4,1,1,5,5,5,5,5,5,5,35,82.7,3.5,3,0,0,0,1,5,1,5,4,5,1,1,1,0,1,1,1,1,1,0,1,1,1,1,Suburban,0,0,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,2,4,7,4.5,5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Real,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,No,0,1,0,3,85258,85085
5dd9923922749791b319fc19,135,1,pc,37,1,Male,0,1,0,Other,0,0,1,0,4,Less,4,0,1,0,1,5,100,1,5,9,45,1,2700,120,2,2,4,2,2,2,4,5,3,3,1,1,1,3,2,2,3,2,4,1,7,1,420,1,1,0.7645011601,0,1,0,20,84,0.4791666667,0,80,336,1,4,5,4,3,3,2,4,1,2,3,0,2,2.4,24,0,0,1,2,1,2,1,0,2,5,2,4,4,2,5,24,65.1,2.2,2,0,0,1,0,3.428571429,1,2,2.25,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Suburban,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2.5,1.5,7,1,6.5,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Scientific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,No,0,1,0,4,10507,10013
5f6f738fef894f0dbf9839f8,136,1,pc,30,0,Male,0,1,0,White,0,0,0,1,1,College,6,1,0,0,2,11,75,1,0,7,7,0,420,45,1,2,2,4,4,4,4,4,5,5,2,1,1,2,5,4,4,5,4,7,7,1,420,1,1,0.7645011601,0,1,0,18,75.6,0.4375,0,82,344.4,1,4,4,2,1,2,0,1,1,1,0,1,1,1,10,0,1,0,1,0,1,0,0,1,3,3,3,3,3,3,19,58.8,2.2,1,0,1,0,0,2.714285714,0,1,1.5,4,1,1,0,1,0,1,1,1,1,0,1,1,1,1,Suburban,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,7,2.5,6,1.5,5.5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Information,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,0,0,1,4,90018,90018
5e10d288a2c6967a2c655aad,137,1,pc,30,0,Male,0,1,0,White,0,0,0,1,1,College,6,1,0,0,2,8,60,1,5,9,45,1,2700,20,1,1,4,0,0,3,4,3,5,4,2,3,1,5,5,3,4,4,4,5,3,2,360,1,1,0.6821345708,0,1,0,0,0,0.1041666667,0,100,360,1,4,2,2,2,2,1,1,1,3,1,4,1,1.8,18,0,0,1,2,1,1,0,0,2,2,3,3,2,2,2,16,55.1,2.2,1,0,1,0,0,2.285714286,0,2,1.25,6,0,0,1,1,1,0,1,0,1,0,1,1,1,0,Rural,0,1,0,0,3,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,5.5,3.5,7,3.5,6.5,Rent,0,0,1,2,Detached_single-family,0,0,0,1,0,1,Government,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,0,0,1,4,95819,95811
5f575f51650eb61e982df8ef,138,1,pc,32,0,Female,1,0,0,Black,0,1,0,0,3,Less,5,0,1,0,1,7,30,0,2,3,6,0,360,10,4,4,0,4,4,4,5,5,4,5,1,1,1,5,5,1,5,1,4,4,1,3,180,1,0,0.3549883991,1,0,0,12,21.6,0.400462963,0,88,158.4,1,4,1,4,0,4,0,0,0,4,0,0,4,1.6,16,0,0,1,2,1,3,1,1,1,1,1,1,1,1,1,7,36.3,5.4,0,1,0,0,0,1,0,1,0,7,0,1,0,1,0,0,0,1,1,0,1,1,1,0,Suburban,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,1,1,7,1,4,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,No,0,1,0,4,75011,75006
5f23ff398626c51fdd6c3fb5,139,1,pc,38,1,Female,1,0,0,White,0,0,0,1,1,College,6,1,0,0,2,9,75,1,4,9,36,1,2160,45,0,0,2,0,0,0,4,3,5,4,2,4,2,4,4,2,2,3,3,1,2,2,240,1,1,0.4686774942,0,1,0,90,216,0.9618055556,1,10,24,0,3,4,2,2,3,2,2,2,3,2,2,3,2.3,23,0,0,1,2,1,3,1,1,3,2,2,2,3,4,2,18,57.6,2.2,1,0,1,0,0,2.571428571,0,2,1.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Suburban,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,3,3,7,3,5,Own,0,1,0,1,Attached,0,1,0,0,0,4,Government,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,0,0,1,3,17111,17070
5e37b3d7abde98738c0f1e7c,140,1,pc,36,1,Female,1,0,0,White,0,0,0,1,1,College,6,1,0,0,2,8,50,1,5,9,45,1,2700,120,3,3,1,2,2,2,4,4,4,4,2,1,1,3,4,3,4,4,3,3,2,5,600,1,1,0.8781902552,0,1,0,40,240,0.6631944444,0,60,360,1,4,4,1,1,2,1,1,1,2,2,0,1,1.2,12,0,1,0,1,0,0,0,0,3,1,1,3,3,1,3,15,53.8,2.2,0,1,0,0,0,2.142857143,0,1,1,5,0,1,0,1,0,0,0,0,1,0,1,1,1,0,Urban,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,4,3,5,2.5,5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,0,0,1,4,33607,33610
5bd9fed6780d50000109c503,141,1,pc,38,1,Male,0,1,0,White,0,0,0,1,1,College,6,1,0,0,2,8,45,0,0,9,9,0,540,15,3,3,2,0,4,3,4,3,5,3,1,2,1,3,3,4,5,3,5,5,6,2,720,1,1,0.9083526682,0,1,0,0.5,3.6,0.2083333333,0,99.5,716.4,1,3,2,1,1,2,3,2,1,2,3,2,1,1.8,18,0,0,1,2,1,1,0,0,1,3,1,1,3,3,3,15,53.8,2.2,0,1,0,0,0,2.142857143,0,1,1,6,0,1,1,0,1,0,0,1,1,0,1,1,1,0,Rural,0,1,0,0,3,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,3,6,1,4.5,Rent,0,0,1,2,Detached_single-family,0,0,0,1,0,1,"Agriculture,",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,No,0,1,0,3,84321,84106
567adef5b7d79a0012b26b95,142,1,pc,36,1,Male,0,1,0,White,0,0,0,1,1,Less,5,0,1,0,1,10,46,0,5,7,35,1,2100,25,4,4,4,0,0,4,3,3,4,3,2,2,1,3,3,4,2,3,3,1,0,1,60,0,0,0.09976798144,0,0,1,0,0,0.1041666667,0,100,60,1,3,3,3,3,4,1,2,2,2,2,4,2,2.5,25,0,0,1,2,1,3,1,1,4,4,2,2,4,4,4,24,65.1,2.2,2,0,0,1,0,3.428571429,1,3,2.375,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Urban,0,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,3,3.5,5,6,4,4.5,Own,0,1,0,1,Apartment/condo,1,0,0,0,0,3,Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,Yes,0,0,1,3,90813,90807
5f325ad3c8616a1b5f8c7bd4,143,1,pc,40,1,Male,0,1,0,White,0,0,0,1,1,Less,5,0,1,0,1,5,0,0,5,7,35,1,2100,60,4,0,4,0,3,2,4,3,4,3,2,3,3,4,4,4,2,3,3,4,4,1,240,1,1,0.4686774942,0,1,0,80,192,0.931712963,1,20,48,0,3,3,4,4,4,3,3,3,3,2,4,4,3.4,34,1,0,0,3,1,3,1,1,4,5,5,5,4,4,2,29,71.5,2.2,3,0,0,0,1,4.142857143,1,5,3.25,3,0,1,1,0,0,0,1,0,1,0,1,1,1,0,Rural,0,1,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,4.5,2.5,5,5,3,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,No,0,1,0,3,29720,28173
5d924f2a5b219e00183ae94b,144,1,pc,38,1,Female,1,0,0,White,0,0,0,1,1,College,6,1,0,0,2,8,50,1,5,9,45,1,2700,150,3,2,2,3,3,2,4,4,4,3,2,2,1,4,4,3,3,4,4,4,2,1,120,1,0,0.2320185615,1,0,0,40,48,0.6631944444,0,60,72,1,4,4,1,0,0,1,2,0,3,2,0,0,0.9,9,0,1,0,1,0,0,0,0,3,3,1,1,3,1,1,13,51.3,2.3,0,1,0,0,0,1.857142857,0,3,1,5,0,1,1,1,0,0,0,1,0,0,1,1,1,0,Urban,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,3.5,2.5,5,3,6,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Information,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,0,0,1,4,33322,33610
5efff21045937e0f18c41b2e,145,1,pc,39,1,Female,1,0,0,White,0,0,0,1,1,More,7,0,0,1,3,10,70,1,1,9,9,0,540,35,2,0,4,0,0,0,4,3,3,3,4,4,2,3,3,3,4,3,1,2,4,1,240,1,1,0.4686774942,0,1,0,10,24,0.3449074074,0,90,216,1,4,1,1,2,3,1,1,1,1,1,1,1,1.3,13,0,1,0,1,0,0,0,0,2,4,3,2,4,4,2,21,61.3,2.2,2,0,0,1,0,3,1,2,1.875,5,0,0,1,0,0,0,0,0,1,0,0,1,1,0,Urban,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,3.5,7,2.5,4.5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Legal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,No,0,1,0,4,46107,46107
5dcdb60be64aaa07c14065cc,146,1,pc,34,0,Female,1,0,0,White,0,0,0,1,1,Less,3,0,1,0,1,3,35,0,5,7,35,1,2100,40,2,2,3,1,1,2,4,3,5,3,2,3,2,4,4,2,3,3,2,4,3,2,360,1,1,0.6821345708,0,1,0,75,270,0.8958333333,1,25,90,0,3,2,3,4,3,3,3,3,2,2,3,4,3,30,1,0,0,3,1,3,1,1,4,2,2,2,4,4,4,22,62.6,2.2,2,0,0,1,0,3.142857143,1,2,2,6,0,1,1,0,0,0,1,0,1,0,1,1,1,0,Rural,0,1,0,0,3,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,2,2.5,5,3,6.5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,Yes,0,0,1,3,24630,24651
5ea92954ef7ece00096faf5a,147,1,pc,24,0,Female,1,0,0,Asian,1,0,0,0,2,Less,5,0,1,0,1,10,40,0,0,7,7,0,420,50,4,4,2,1,0,1,3,3,3,3,3,3,1,3,3,2,3,2,3,2,5,1,300,1,1,0.5777262181,0,1,0,0,0,0.1041666667,0,100,300,1,3,2,1,2,2,1,2,2,1,2,1,2,1.6,16,0,0,1,2,1,1,0,0,3,2,3,1,2,2,2,15,53.8,2.2,0,1,0,0,0,2.142857143,0,2,1.125,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,Suburban,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3,2.5,2,5,4,5.5,Rent,0,0,1,2,Attached,0,1,0,0,0,4,Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,Yes,0,0,1,3,95035,95054
5e3dec90ce522506a9045e17,148,1,pc,46,1,Male,0,1,0,Asian,1,0,0,0,2,College,6,1,0,0,2,9,100,1,5,12,60,1,3600,160,2,2,3,2,4,4,4,4,5,5,2,3,1,5,5,2,1,3,3,1,1,1,60,0,0,0.09976798144,0,0,1,100,60,0.9895833333,1,0,0,0,4,4,0,3,3,2,3,0,2,2,1,2,1.8,18,0,0,1,2,1,2,1,0,2,2,2,2,2,2,2,14,52.6,2.2,0,1,0,0,0,2,0,3,1.125,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Suburban,0,0,1,0,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,2,1,7,1.5,5.5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Finance,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,No,0,1,0,4,7090,10036
5ea0983e64603e06e32eb1f4,149,1,pc,24,0,Male,0,1,0,Other,0,0,1,0,4,Less,5,0,1,0,1,2,54,1,3,5,15,0,900,18,2,2,3,2,1,2,4,3,4,3,2,3,1,4,4,4,4,4,4,4,2,4,480,1,1,0.8143851508,0,1,0,40,192,0.6631944444,0,60,288,1,3,4,3,2,2,2,1,2,2,3,2,2,2.1,21,0,0,1,2,1,1,0,0,2,2,4,3,3,4,2,20,60,2.2,2,0,0,1,0,2.857142857,1,2,1.75,4,0,1,0,0,0,1,1,1,0,0,1,1,1,1,Suburban,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1.5,1.5,6,3,3.5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Retail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,Yes,0,0,1,3,78245,78245
5d29346269a747001acdb205,150,1,pc,40,1,Female,1,0,0,White,0,0,0,1,1,College,6,1,0,0,2,12,40,0,5,9,45,1,2700,60,0,0,1,0,3,1,2,2,3,2,2,3,2,4,3,2,3,2,2,2,5,1,300,1,1,0.5777262181,0,1,0,10,30,0.3449074074,0,90,270,1,4,3,1,2,3,0,2,2,1,2,2,2,1.7,17,0,0,1,2,1,2,1,0,1,1,3,1,1,3,2,12,49.9,2.3,0,1,0,0,0,1.714285714,0,1,0.625,5,1,0,0,0,1,0,0,0,0,0,1,1,1,0,Urban,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,5.5,6,2.5,2.5,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Manufacturing,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,0,0,1,4,98115,98101
5e82058f966ad50402491919,151,1,pc,28,0,Male,0,1,0,,0,0,0,0,0,Less,4,0,1,0,1,5,70,1,6,5,30,1,1800,360,4,2,2,3,3,4,5,4,5,5,4,5,5,5,4,5,5,4,4,4,2,1,120,1,0,0.2320185615,1,0,0,80,96,0.931712963,1,20,24,0,4,4,4,3,4,1,0,3,1,0,4,3,2.3,23,0,0,1,2,1,3,1,1,4,4,4,5,4,5,4,30,72.9,2.2,3,0,0,0,1,4.285714286,1,5,3.375,3,0,1,0,1,0,1,1,0,0,0,1,1,1,1,Suburban,0,0,1,0,2,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,4.5,4,7,3.5,4,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Information,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,0,0,1,4,20194,20194
5de579912238364fcdf1a97d,152,1,pc,24,0,Female,1,0,0,White,0,0,0,1,1,Less,5,0,1,0,1,7,30,0,5,9,45,1,2700,45,2,2,3,2,0,0,5,3,4,3,2,1,1,4,3,3,2,3,3,1,2,2,240,1,1,0.4686774942,0,1,0,30,72,0.5949074074,0,70,168,1,3,4,1,0,2,1,0,1,2,1,0,3,1.1,11,0,1,0,1,0,1,0,0,1,3,1,1,3,1,1,11,48.4,2.4,0,1,0,0,0,1.571428571,0,1,0.5,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Suburban,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,6,3,6,2,6,Rent,0,0,1,2,Detached_single-family,0,0,0,1,0,1,Education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,0,0,1,3,92701,92706
5f420d1c13ccec013f15fd32,153,1,pc,34,0,Female,1,0,0,White,0,0,0,1,1,Less,5,0,1,0,1,4,50,1,0,9,9,0,540,50,0,0,2,3,0,0,3,3,4,3,2,2,2,2,3,2,2,3,2,2,3,3,540,1,1,0.8584686775,0,1,0,30,162,0.5949074074,0,70,378,1,4,5,2,3,2,1,2,2,2,2,3,3,2.2,22,0,0,1,2,1,2,1,0,2,3,2,2,2,4,3,18,57.6,2.2,1,0,1,0,0,2.571428571,0,3,1.625,2,0,0,1,0,0,0,0,0,1,0,0,1,1,0,Suburban,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,4,3,6,3,4,Other,1,0,0,3,Detached_single-family,0,0,0,1,0,1,Education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,I don't know,1,0,0,4,60561,60533
5f2c8224fe28eb1733a4c293,154,1,pc,31,0,Male,0,1,0,,0,0,0,0,0,More,9,0,0,1,3,9,30,0,5,9,45,1,2700,130,1,1,2,1,0,1,3,3,3,3,2,3,1,3,3,3,2,2,3,4,4,1,240,1,1,0.4686774942,0,1,0,50,120,0.7511574074,1,50,120,1,4,2,2,2,3,2,3,2,2,2,3,3,2.4,24,0,0,1,2,1,3,1,1,4,4,4,4,4,4,4,28,70.2,2.2,3,0,0,0,1,4,1,4,3,5,0,0,1,1,0,0,0,1,1,0,0,1,1,0,Suburban,0,0,1,0,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,3,2,4,5,5,4,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,0,0,1,4,94404,94305
5f5148f4d786b736ee294a07,155,1,pc,38,1,Male,0,1,0,Other,0,0,1,0,4,College,6,1,0,0,2,9,55,1,5,9,45,1,2700,50,1,1,2,0,0,1,4,3,3,5,2,3,1,4,5,4,4,4,4,4,5,3,900,1,1,0.9385150812,0,1,0,40,360,0.6631944444,0,60,540,1,3,2,3,3,4,2,3,3,3,4,3,4,3.2,32,1,0,0,3,1,2,1,0,2,2,4,2,3,2,4,19,58.8,2.2,1,0,1,0,0,2.714285714,0,3,1.75,3,1,0,1,0,1,0,0,0,1,0,1,1,1,0,Urban,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,2,4,3,4,6,Own,0,1,0,1,Detached_single-family,0,0,0,1,0,1,Health,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,I don't know,1,0,0,3,97214,97239
5fa41b6733b31601ac3f79c5,156,1,pc,40,1,Female,1,0,0,White,0,0,0,1,1,College,6,1,0,0,2,8,50,1,5,7,35,1,2100,120,1,0,2,1,1,0,3,2,4,3,1,3,2,4,4,3,3,3,3,2,2,2,240,1,1,0.4686774942,0,1,0,50,120,0.7511574074,1,50,120,1,3,1,2,1,3,1,2,1,2,1,2,1,1.6,16,0,0,1,2,1,1,0,0,2,2,1,1,2,2,2,12,49.9,2.3,0,1,0,0,0,1.714285714,0,1,0.625,4,0,0,1,0,0,0,0,0,1,0,0,1,1,0,Suburban,0,0,1,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,2,3.5,5,5,3.5,3.5,Rent,0,0,1,2,Apartment/condo,1,0,0,0,0,3,Education,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,No,0,1,0,3,2472,2138
5f8abb46e069641705242732,157,1,pc,26,0,Female,1,0,0,White,0,0,0,1,1,College,6,1,0,0,2,8,40,0,0,12,12,0,720,120,4,3,2,4,3,3,4,3,4,4,2,2,2,5,5,4,3,4,3,5,1,5,300,1,1,0.5777262181,0,1,0,20,60,0.4791666667,0,80,240,1,4,4,2,2,2,2,2,3,1,2,2,1,1.9,19,0,0,1,2,1,1,0,0,2,2,2,3,2,2,3,16,55.1,2.2,1,0,1,0,0,2.285714286,0,2,1.25,6,0,1,1,0,1,0,0,1,1,0,1,1,1,0,Suburban,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,6,3.5,6,3.5,6.5,Own,0,1,0,1,Apartment/condo,1,0,0,0,0,3,Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,No,0,1,0,4,10038,10036
